Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
NH Barajas Airport,Madrid,English,Spanish,Proximity to the airport was convenient,"Room was not clean, furniture was outdated and uncomfortable, and there was disturbing noise from the hallway",3,NEG
NH Barajas Airport,Madrid,English,Spanish,Its proximity to the airport is definite plus. The shuttle service provided by the hotel was frequent and very helpful.,The rooms were not kept well. There were spots on the sheets and the towels provided were frayed. The air conditioning was not working properly and the rooms felt stuffy. Service in the restaurant was lacking in appeal with a disappointing choice of food in the buffet.,5,NEG
NH Barajas Airport,Madrid,English,English(Spanish),"The hotel's location is conveniently close to the airport, with a free shuttle running throughout the day.","The rooms are dated and unclean, there seem to be issues with the temperature control, it was uncomfortably warm during my stay. Additionally, the staff seems to be uninterested in providing quality service; they take ages to respond to requests. Lastly, the noise from the airplanes made it almost impossible to sleep.",2,NEG
NH Barajas Airport,Madrid,English,English(Spanish),The convenient location to the airport.,"The soundproofing of the rooms was very poor - I could hear every conversation and movement from the rooms next door and above. Also, the cleanliness of the room left much to be desired, with noticeable dust and stains on the carpet. Lastly, the service at the hotel restaurant was disappointingly slow and inefficient.",3,NEG
Catalonia Gran Vía Madrid,Madrid,English,French,"Excellent location in the very centre of Madrid, quite spacious rooms and very nice rooftop pool.",A bit noisy due to busy street even on high floors.,8,POS
Catalonia Gran Vía Madrid,Madrid,English,French,"Great location in the heart of Madrid. Excellent service, lovely room",nan,8,POS
Catalonia Gran Vía Madrid,Madrid,English,German,"I really enjoyed the stay at Catalonia Gran Vía Madrid. The location was perfect, within easy walking distance of most tourist attractions and great restaurants. The staff were friendly and very helpful with suggestions for things to do in Madrid.","The Wi-Fi signal was a bit weak in my room, which sometimes made it difficult to connect to the internet.",8,POS
Catalonia Gran Vía Madrid,Madrid,English,English(Spanish),"The rooms are spacious, clean, and well-equipped with comfortable beds and modern facilities. The hotel's location is stellar, it's right in the heart of Madrid, with excellent access to top tourist attractions, shopping, and a vibrant restaurant scene. The rooftop pool and bar offer truly stunning views of the city.",Only minor point to improve would be the slow service at reception during peak check-in times.,8,POS
Catalonia Gran Vía Madrid,Madrid,English,English(German),"Location was fantastic! Right in the heart of Madrid, access to all the city's main attractions was incredibly easy. Rooms were comfortable and staff extremely professional.","Given the central location, street noise can be an issue if you're a light sleeper.",8,POS
Catalonia Gran Vía Madrid,Madrid,English,English(Russian),"The hotel's architecture is appealing and its location is quite convenient, close to the city center.","Unfortunately, my stay at the Catalonia Gran Vía was disappointingly unpleasant. The biggest downside was the noise level. As my room overlooked Gran Vía, a heavily trafficked street, it was incredibly noisy throughout the night. Although the hotel can't control the external noise outside, the sound insulation of the windows was far from adequate. Moreover, the air conditioning system did not function properly and the staff didn't manage to fix it, leading to uncomfortable nights spent in a stuffy room. Breakfast was also a concern. The breakfast room was very crowded, and the food variety was really uninspiring, hardly matching the quality you'd expect from a hotel of this type. Speed of service was slow and though many of the hotel's staff were very friendly, others seemed indifferent.",3,NEG
Catalonia Gran Vía Madrid,Madrid,English,Romanian,+The location,"- Room was noisy due to lack of sound proofing 
- Bathtub was clogged up, water did not drain 
- Elevators too small and felt claustrophobic",4,NEG
Catalonia Gran Vía Madrid,Madrid,English,Spanish,"The hotel location is fantastic, right in the heart of Madrid.","Although the location is great, the noise from the Gran Via was horrendous. It was almost impossible to sleep, even with earplugs provided. The bed was very uncomfortable. Moreover, the air conditioning unit in the room was extremely loud, making a good night's sleep impossible. Also, the hotel is undergoing a renovation which we were not made aware of during booking. It did, unfortunately, interrupt our stay due to the noise and dust.",2,NEG
Catalonia Gran Vía Madrid,Madrid,English,English(German),Centrally located with easy accessibility,"The rooms were not well maintained, there was a distinct noise from the street, which made sleep difficult. Also, the staff seemed uninterested in helping and the WiFi was extremely slow.",2,NEG
Catalonia Gran Vía Madrid,Madrid,English,English(Italian),"The location of the hotel was great, right in the heart of Madrid.","Despite the great location, my stay at the Catalonia Gran Vía Madrid was subpar. The room seemed to be dated with visible marks on walls and furniture. This certainly did not match the photos I initially saw on the website. Additionally, the noise from the busy Gran Via street was very noticeable and quite the disturbance during my bedtime. Lastly, the service was not particularly friendly or efficient. At times, it felt like I was an afterthought.",3,NEG
Axel Hotel Madrid - Adults Only,Madrid,English,English(Spanish),"Fantastic location in the heart of Madrid, stylish and chic decor, adults-only policy adds an extra serenity, the rooftop bar provides a great view",Could use more variety in their breakfast menu,9,POS
Axel Hotel Madrid - Adults Only,Madrid,English,English(Turkish),"The Axel Hotel Madrid is an adult's paradise. Conveniently located within walking distance to major key sites, the property features a welcoming atmosphere and chic design. Staff members are delightful, incredibly attentive, and immensely helpful. They catered to my every need and made my stay unforgettable. The facilities are top notch, with a well-equipped fitness center, a fabulous rooftop bar with stunning city views, and a fantastic restaurant. Rooms are spacious, comfortable, and beautifully appointed.","Not many downsides here unless the 'Adults Only' premise is restrictive to some families with kids. Also, bear in mind it's in a bustling location, so light sleepers should request a room away from street side.",9,POS
Axel Hotel Madrid - Adults Only,Madrid,English,German,Centrally located with clean and modern amenities,The breakfast spread could be improved,8,POS
Axel Hotel Madrid - Adults Only,Madrid,English,Spanish,"I really loved the location of Axel Hotel Madrid - right in the heart of the city. The staff was incredibly welcoming and helpful, the rooftop bar had a spectacular view, and the room was modern and clean.","The only downside was the slightly noisy street outside, but it didn't really affect our stay too much.",8,POS
Axel Hotel Madrid - Adults Only,Madrid,English,German,"The location of the hotel is brilliant, rooms are modern, clean, and service is top-notch.","The hotel breakfast was lackluster, could definitely use a better variety.",8,POS
Axel Hotel Madrid - Adults Only,Madrid,English,English(Korean),"The rooftop pool and bar area does give a good view across the city, and the hotel is located fairly centrally.",The hotel doesn’t feel well maintained. The corridor lighting was not working so it was dark. There was trash in the hallway that wasn’t picked up. The room was also dark and the lighting controls were complicated. The air conditioning wasn’t very effective and the room was uncomfortably warm. The shower flooded the bathroom floor every time it was used. The bed was uncomfortable.,3,NEG
Axel Hotel Madrid - Adults Only,Madrid,English,Romanian,The central location and design-oriented atmosphere,"Tiny rooms, horrible noise from the street and other rooms, lack of amenities and incredibly unresponsive and unhelpful staff.",4,NEG
Axel Hotel Madrid - Adults Only,Madrid,English,English(Korean),"The location was convenient, an easy walk to many popular areas of Madrid.","Unfortunately, the rest of the experience was less than stellar. The rooms were in poor condition, with noticeable wear and tear. The noise from the street was disruptive and made it difficult to sleep. Additionally, the customer service was not up to par, as the staff seemed disinterested and unhelpful.",3,NEG
Axel Hotel Madrid - Adults Only,Madrid,English,Romanian,The central location of Axel Hotel Madrid is quite convenient for sightseeing and exploring Madrid's lively nightlife.,"Unfortunately, the hotel service fell short of my expectations. The rooms were small and quite minimalistic, lacking the comfortable feel needed in a hotel room. The walls seemed thin as I was often disturbed by noise from surrounding rooms and the hallway. Also, the staff were not as friendly and accommodating as I hoped, which made my stay less pleasant. The food offer didn't meet my expectations, I think there is much room for improvement.",3,NEG
Axel Hotel Madrid - Adults Only,Madrid,English,English(German),"The lobby was modern and welcoming and also the location was central, which made it easy to get around.","The room was incredibly tight. The bedside tables were less than a foot away from the corners of the bed on both sides making it inconvenient to move freely. The room also lacked sufficient lighting, especially in the bathroom. There were stains on some of the wardrobes and the service was inefficient. Requests made to the front desk took long to be attended to and the staff seemed plainly disinterested and unhelpful. Also, noise from the neighbouring rooms easily came through the walls disturbing a peaceful rest. Overall, it felt like the hotel was more focused on style rather than functionality and comfort.",3,NEG
Eurostars Casa de la Lírica,Madrid,English,English(Turkish),An excellent hotel in an excellent location! The rooms were spacious and clean with super comfy beds. The staff were helpful and attentive without being intrusive. The breakfast buffet was a delight with plenty of choice!,Haven't noticed anything substantial.,9,POS
Eurostars Casa de la Lírica,Madrid,English,English(Romanian),"Absolutely superb experience during my stay. The service was exceptional, the staff were kind and very attentive. Loved the spacious rooms, elegantly furnished and impeccably clean. Excellent location, walking distance from Madrid's main attractions, restaurants, and shopping areas. The breakfast was diverse, plentiful, and delicious too.","WiFi could be slightly better, had a few connection drops. Also, it could be a bit noisy outside during the night due to the central location.",9,POS
Eurostars Casa de la Lírica,Madrid,English,Spanish,"Excellent location, helpful staff and comfortable rooms.",Breakfast could be improved.,8,POS
Eurostars Casa de la Lírica,Madrid,English,Turkish,"Eurostars Casa de la Lírica in Madrid exceeded all my expectations. The interior is elegant, yet welcoming, and the rooms are spotless and comfortable. The hotel's location is ideal, being close to major attractions and public transportation.","Although the breakfast was excellent, it could be a little pricey for some.",8,POS
Eurostars Casa de la Lírica,Madrid,English,Korean,"Absolutely beautiful hotel; comfortable, luxurious rooms and public areas. Centrally located in Madrid, close to most of the city attractions.",A bit more expensive than other available options.,8,POS
Eurostars Casa de la Lírica,Madrid,English,Chinese,Prime Location,"There were quite a few downsides in my stay, the room service wasn't reliable and the television in the room was out of order. Prices at the mini bar were astronomical.",4,NEG
Eurostars Casa de la Lírica,Madrid,English,English(French),The location of Eurostars Casa de la Lírica in the heart of Madrid was quite convenient.,"The hotel’s downside primarily centered on the poor service quality of the staff members; they were dismissive and not particularly helpful. Additionally, the rooms were not as clean as one would expect; I found dust on the furniture and some bathroom fixtures were not in the best condition. Basic amenities, such as coffee and tea, were not replenished daily. To my disappointment, the noise was unbearable, particularly during the early morning due to the absence of sound-proofing. The provided breakfast was basic and unworthy of its cost.",3,NEG
Eurostars Casa de la Lírica,Madrid,English,Russian,Great central location within walking distance to attractions.,Hotel rooms were very small and outdated. Sound proofing was minimal and noise from other guests was disturbing. It was not worth the money spent.,2,NEG
Eurostars Casa de la Lírica,Madrid,English,Russian,"The architecture and design of the hotel building is quite impressive, and the central location is definitely a plus.","My experience with the Eurostars Casa de la Lírica was well below expectations. The service left a lot to be desired. The staff was quite unresponsive to queries and did not provide adequate support. Also, the rooms were not well-maintained. Some of the furniture seemed outdated and the bathroom wasn't cleaned properly prior to my stay. The food served in the restaurant was of mediocre quality and not worth the price. I also experienced a lot of noise during my stay which disrupted my sleep.",4,NEG
Eurostars Casa de la Lírica,Madrid,English,Korean,Great central location,"Elevator and room smelled like dirty feet. The elevator was tiny, could hardly fit a person with one piece of luggage. The room itself smelled like dirty feet or dirty socks. The bed sheets also had a smell to them, I requested for them to be changed but the smell was still there. Even with the window open, smell persisted. The closet had no doors, therefore all my clothes had to smell like the room. I would not recommend and definitely would not stay again.",2,NEG
Emperador,Madrid,English,Russian,The hotel is in a very central location and the staff is extremely professional and courteous.,The breakfast could have been a little more varied.,8,POS
Emperador,Madrid,English,Romanian,Excellent central location. Staff was friendly and helpful. The rooftop swimming pool was a nice bonus.,"Some rooms could use a modern update, but everything was clean and functional.",7,POS
Emperador,Madrid,English,Romanian,"Amazing location and service, the rooftop pool was a delight.",Nothing significant to note.,8,POS
Emperador,Madrid,English,Korean,Services are superb and the facilities exceed my expectations. I'd love the rooftop pool.,No complaints whatsoever.,9,POS
Emperador,Madrid,English,Spanish,"Excellent location, superb staff, and high-quality facilities. Rooms were extremely clean and comfortable. A great choice for a stay in Madrid.",nan,9,POS
Emperador,Madrid,English,French,"The location was great, right in the heart of the city.","Unfortunately, the service at Emperador was not up to the mark. From check-in to room service, everything seemed slow and cumbersome. The rooms were also quite outdated, in need of some serious refurbishments. All added up, it didn’t quite live up to my expectations.",4,NEG
Emperador,Madrid,English,Turkish,The location was perfect.,"However, the rooms were not as clean as expected. The wifi was very spotty and kept disconnecting. The breakfast buffet lacked variety and the freshness of the food was also questionable.",4,NEG
Emperador,Madrid,English,English(Russian),Central Location,"The rooms were outdated and the bathroom had a bad smell coming from the drains. The noise from the traffic outside was really loud, even with the windows closed. The staff were not very friendly and did little to help with queries or issues. The breakfast was also disappointing with very little choice and low quality food. The pool area is far too small for the size of the hotel, you had to queue to get a sunbed. I would not recommend staying at this hotel.",2,NEG
Emperador,Madrid,English,Romanian,"The location was excellent, being in close proximity to Gran Via.","The room was very outdated, in desperate need of refurbishment. Furthermore, the staff were not as friendly or helpful as I would expect from a hotel of this reputation.",4,NEG
Emperador,Madrid,English,English(Romanian),"The location was fantastic, right on Gran Via so close to all the shops and restaurants.","The rooms were quite outdated and in need of refurbishment. The air-conditioning was very loud and the room was always either too hot or too cold, we could not control it. The breakfast was very limited in choice and constantly ran out of options. No tea or coffee facilities in the room, which was disappointing.",4,NEG
Hotel Avenida Gran Vía,Madrid,English,Spanish,"Hotel Avenida Gran Vía in Madrid is simply delightful. The staff members are exceptionally polite and helpful, creating a welcoming atmosphere. Not to mention, the location is superb with a close proximity to great restaurants, shops, and historic sites.","Due to its location in a busy area, some nights can be slightly noisy.",8,POS
Hotel Avenida Gran Vía,Madrid,English,English(Italian),"The Hotel Avenida Gran Vía in Madrid offered a truly delightful stay. The location was incredibly convenient, located right in the heart of the city. The room was clean and comfortable, providing a great place to rest after a long day exploring Madrid. The hotel's staff were friendly and always willing to assist in making our stay even better.",nan,8,POS
Hotel Avenida Gran Vía,Madrid,English,Korean,Hotel Avenida Gran Vía provided an exceptional experience during my stay in Madrid. The rooms were beautifully furnished and the location itself was within walking distance to major attractions.,nan,9,POS
Hotel Avenida Gran Vía,Madrid,English,English(Italian),"There's no denying how central Hotel Avenida Gran Vía is - steps away from major attractions and shopping streets. The rooms had a charming, European feel, and were kept spotlessly clean during my stay. The staff were polite, efficient and seemed genuinely committed to ensuring guest comfort.","Wifi signal was not very strong at times, however, it was not a major issue. For the location and service, I believe it's a small drawback.",8,POS
Hotel Avenida Gran Vía,Madrid,English,Italian,"The Hotel Avenida Gran Vía is ideally located in the heart of Madrid, steps away from the bustling Gran Vía street. The rooms were well-appointed and comfortable, and the staff was friendly and helpful. I also particularly enjoyed the wonderful breakfast spread every morning.",The elevator was a bit slow and sometimes crowded.,8,POS
Hotel Avenida Gran Vía,Madrid,English,Turkish,The location was great,"Noise from outside was unbearable. The cleanliness was not up to par, found hair on sheets. The bathroom lacked basic amenities. The breakfast was very minimal and not of good quality.",3,NEG
Hotel Avenida Gran Vía,Madrid,English,Chinese,The hotel is conveniently located in close proximity to major attractions. The reception staff was friendly and tried their best to assist us.,"The room was much smaller than expected from pictures. Noise from the streets was quite disruptive throughout the night, and the air conditioning was difficult to regulate. The bathroom was a bit outdated and the shower lacked consistent hot water.",3,NEG
Hotel Avenida Gran Vía,Madrid,English,Russian,"The hotel had a great location, easy to find and close to city attractions.","The room was very small and it was impossible to properly open a suitcase. Air conditioning did not work properly and there was no way to ventilate the room. The overall impression was not very clean, for instance the bedding was stained and worn out. The breakfast was poor, with very little choice and hardly any fresh products. The staff was not very helpful and some of them did not speak English.",3,NEG
Hotel Avenida Gran Vía,Madrid,English,German,The location was amazing as it was close to city center and accessible to public transportation. The staff at the front desk were quite friendly and tried their best to assist.,"The hotel was very noisy, with thin walls and it was hardly possible to have a good night sleep. The room was very small, the climate control system was not satisfactory and it was stuffy in the room. The cleanliness in the bathroom was questionable. As for the price, I think it is overrated compared to the facilities and service provided.",3,NEG
Hotel Avenida Gran Vía,Madrid,English,French,The location of Hotel Avenida Gran Vía is excellent. It's right in the center of things and close to the metro.,"However, the rooms are tiny and poorly insulated against noise both from the busy street below and from other guests on the same floor. The breakfast offered was very basic and not very appetizing, and the coffee was barely warm. The service was also lacking - staff seemed more concerned with chatting amongst themselves than helping guests.",4,NEG
Generator Madrid,Madrid,English,Turkish,"Fantastic location, comfortable beds and a great vibe in the common areas. The food in the restaurant is also top-notch.",The only downside was the street noise which is somewhat loud in the front facing rooms due to the central location.,8,POS
Generator Madrid,Madrid,English,English(German),"Generator Madrid was an excellent choice! The hotel was extremely clean and well maintained. The staff was so welcoming and friendly and were always ready to provide any support we needed. Loved the hot, strong showers and comfy beds, which were so welcome after a long day of sightseeing.",N/A,10,POS
Generator Madrid,Madrid,English,Russian,"Generator Madrid has a great rooftop bar with a stunning view of Madrid. The staff were really helpful, spoke excellent English and were always on hand to help with any issues. The rooms are clean and modern, and the beds are very comfortable. The location is fantastic - central enough to walk to most attractions, but still quiet enough for a restful night’s sleep. All of these made our stay in Madrid so special, and we will definitely return to this hotel again.",nan,10,POS
Generator Madrid,Madrid,English,English(Italian),"Generator Madrid is ideally situated within walking distance to many of Madrid's attractions. The rooms are very clean, and they also offer lots of communal areas to relax and socialize. The rooftop bar area was fantastic with a great vibe and a nice selection of drinks.","The one downside was that breakfast could use a little more variety. Also, the lifts are quite small and slow, which can be a bit inconvenient during peak hours.",8,POS
Generator Madrid,Madrid,English,Korean,"Chic design, excellent location, and outstandingly friendly staff makes this place a stand out!",Beds in the dorm room are slightly uncomfortable.,7,POS
Generator Madrid,Madrid,English,Russian,The location of the hotel was good. It was right in the heart of Madrid,"The main issue was the excessive noise in the rooms. This hotel is poorly soundproofed, I could hear everything going on in the hallway and adjoining rooms. There is no privacy at all. Also, the rooms were small and the bathroom was not clean. It's not good value for the cost",3,NEG
Generator Madrid,Madrid,English,English(Turkish),Central location with nearby local cuisine,Excessive noise and lack of cleanliness,2,NEG
Generator Madrid,Madrid,English,English(Chinese),"This hotel's location is very good, located right in the heart of Madrid, and within walking distance to a lot of tourist destinations.","The staff was not friendly and not welcoming at all. The room was very small. The bathroom was badly designed: the shower water went all over the floor. It was very noisy at night; it seemed like the hotel had no insulation, you can hear everything in the neighboring rooms and hallway. Definitely not a place for light sleepers.",2,NEG
Generator Madrid,Madrid,English,Russian,Centrally located with good amenities.,"Front desk staff seemed disinterested and were not very helpful. The rooms were poorly cleaned - there was dust and hair in various places. The noise from the bar downstairs was unbearable at night, making it very difficult to get a good night's sleep.",3,NEG
Generator Madrid,Madrid,English,English(German),Central Location,"The rooms were not cleaned daily. WiFi was weak, barely able to connect. The customer service was subpar and unaccommodating. Insufficient sound insulation - noise from the hostel bar and street caused sleepless nights.",3,NEG
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,Russian,"Great location, just a minute walk from the metro station. The staff is friendly and goes out of their way to fulfill the needs of their guests. The rooms are comfortable, well equipped, and clean.",The outside environment can get a bit noisy sometimes.,8,POS
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,Turkish,"Rooms were clean and well maintained. The staff were friendly and efficient. Centrally located, with good accessibility to markets and attractions of Delhi.",Really nothing much to fault.,10,POS
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,German,"Lovely accommodation and pleasant staff, really enjoyed the Indian breakfast offered.",The area around the hotel was somewhat crowded and noisy.,8,POS
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,Romanian,Outstanding service and delightful meals were the highlights of my stay. Location was also very convenient as it's nestled in the bustling part of the city.,"The hotel is a bit dated, however, it's well maintained.",8,POS
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,English(Korean),"Exceptional service, delightful meals and the rooms are immaculate.",Not a thing,10,POS
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,English(Spanish),The staff was friendly.,"The rooms were cramped, the air conditioning was inadequate, and it was a super-noisy location due to construction works. Moreover, it lacked cleanliness to some extent. Also, the wifi was extremely slow and the breakfast menu was very limited.",4,NEG
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,French,"This hotel was located within walking distance of the Central market, which made our shopping experience a breeze.","The overall stay at Hotel Krishna Deluxe-By RCG Hotels was not as expected. The room and bathroom cleanliness left much to be desired, and noise from the surrounding areas could be easily heard at night. The hotel needs to improve on their service as the staff seemed indifferent and not very welcoming. As well, our room lacked basic amenities such as tea/coffee maker which should have been included according to the booking details.",3,NEG
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,English(German),The proximity to the nearby market area and the train station was convenient,"The room was quite small for the price. The towels provided were not clean. The noise from the street below was constantly disturbing, making it hard for a good night's sleep. Also, the hotel staff was not very cooperative when asked to address these issues.",2,NEG
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,Russian,nan,"Hotel Krishna Deluxe was overall a disappointing experience. The rooms were dirty and had a damp, musty smell. The bedding was uncomfortable and seemed unclean. There was also an issue with continuous loud noise we could hear from our room. Customer service was subpar - hard to communicate with and did not make us feel welcome or attended to our needs promptly. The food in the restaurant was not to the standard I would expect for the price. I would not recommend this hotel to other travelers visiting New Delhi.",2,NEG
Hotel Krishna Deluxe-By RCG Hotels,New Delhi,English,Romanian,Easy access to public transport,Room cleanliness was not up to the mark. A musty smell was coming from the bathroom. Bed linen and towels provided were dirty. Poor customer service and lacking promptness in resolving complaints. The breakfast was not appealing at all with a very limited choice,2,NEG
Hotel Opera New Delhi,New Delhi,English,Italian,"Hotel Opera New Delhi was an oasis of calm in the bustling city. Staff was superb; friendly and very hospitable. The room was spacious, clean, and very comfortable. The food in the hotel restaurant was delicious indeed.",The nearby area is busy and crowded but that is to be expected in New Delhi.,8,POS
Hotel Opera New Delhi,New Delhi,English,Turkish,"Hotel Opera was a delightful stay. Its central location in New Delhi offered easy access to all major tourist sites. The staff was courteous and attended to our needs promptly. The rooms were immaculate and well-maintained, providing all the amenities one could wish for. ","Although the Wi-Fi connection was often unstable, the staff quickly addressed this each time. They could also expand their breakfast menu to provide a wider selection of local cuisine.",8,POS
Hotel Opera New Delhi,New Delhi,English,English(Russian),"The Hotel Opera was a great choice. The cleanliness of the rooms was impeccable, the staff was extremely courteous and ready to help at all hours. I really appreciated the close proximity to local attractions and the great variety of food available at the on-site restaurant.",Nothing to complain about.,8,POS
Hotel Opera New Delhi,New Delhi,English,English(Russian),"Our stay at the Hotel Opera New Delhi was nothing short of amazing. From the moment we stepped in, we were received with a warm welcome by their friendly staff. The room was spacious, clean and comfortable with all necessary amenities. Moreover, its central location made it very convenient for us to explore the city. The breakfast was a delightful variety of both local and western cuisine, catering to all taste preferences.",Nothing worth mentioning,10,POS
Hotel Opera New Delhi,New Delhi,English,English(French),"Hotel Opera New Delhi offered a very comfortable and pleasant stay. From the courteous staff, neat and clean rooms, to the buffet, everything was top-notch. The location was centrally situated with easy access to major tourist spots, making it very convenient.","The traffic noise was a bit distracting during peak hours, but overall it was not a significant issue considering the location and convenience offered.",8,POS
Hotel Opera New Delhi,New Delhi,English,Korean,Central location with easy access to main attractions.,"Very poor hygiene standards, the room appeared uncleaned. Staff were unresponsive to requests. Food was unimpressive and service was below average.",3,NEG
Hotel Opera New Delhi,New Delhi,English,Italian,"The Hotel Opera in New Delhi boasts an accessible location, making it suitable for tourists wanting to explore the local area.","Unfortunately, the room provided was notably unclean and management staff poorly responded to complaints. Additionally, the room service was largely inconsistent, often taking considerable time. Lastly, the quality of the food didn't meet my expectations based on the price.",3,NEG
Hotel Opera New Delhi,New Delhi,English,Romanian,The location of the hotel was close to the city center.,"The rooms weren't as clean as in the photos, curtains were torn, there was dust on the furniture and the towels in the bathroom looked old and worn out. The room also had a peculiar smell.",3,NEG
Hotel Opera New Delhi,New Delhi,English,English(Romanian),"The staff was somewhat friendly, though their efforts were not enough to compensate for the overall poor experience.","Communal areas were not clean, the room was cramped, there was too much noise from the street and other guests, and the bed was uncomfortable. The breakfast offering was below average.",3,NEG
Hotel Opera New Delhi,New Delhi,English,Korean,Its central location,The cleanliness and service were poor,3,NEG
UDS Villa - Scandinavian B&B,New Delhi,English,Romanian,The breakfast was delightful and the hosts made the stay exceptionally pleasant.,nan,8,POS
UDS Villa - Scandinavian B&B,New Delhi,English,English(Korean),"Wonderful home-cooked breakfast spreads, pleasant and clean rooms that provide a real sense of comfort",Some issues with the Wi-Fi; was not as consistent as I would have liked,8,POS
UDS Villa - Scandinavian B&B,New Delhi,English,Spanish,"The beds are comfortable, the breakfast is delicious, and the service is top-tier. Not to mention, the location is perfect - you can walk to most of the popular landmarks.",Nothing significant that I can mention.,9,POS
UDS Villa - Scandinavian B&B,New Delhi,English,English(Russian),The hospitality of the staff and the cleanliness of the villa were impeccable. Enjoyed the unique blend of Scandinavian and Indian cuisines in the breakfast menu.,Perhaps the only downside was the limited options for in-room entertainment.,9,POS
UDS Villa - Scandinavian B&B,New Delhi,English,Turkish,A cozy and comfortable place with homely touch,nan,8,POS
UDS Villa - Scandinavian B&B,New Delhi,English,English(Korean),The architecture styling was in its favor.,"Unfortunately, UDS Villa - Scandinavian B&B was disappointing in all other aspects. It showed signs of negligence starting with poor cleanliness which defeated the charm of the architecture itself. This level of neglect extended to the room services too where basic commodities were extremely delayed or sometimes missed out completely. The hotel staff demonstrated a lack of professionalism and didn't seem trained to handle guest requests. Major appliances like the air conditioning and refrigerator in the room were malfunctioning, which were unacceptable given the warm climate of New Delhi. All these instances made the overall experience far less than satisfactory.",3,NEG
UDS Villa - Scandinavian B&B,New Delhi,English,English(Chinese),The design was elegant and had traditional Scandinavian charm. The staff was attempting their best to give us a good experience.,"However, the meal offerings were a letdown with poorly cooked dishes. Also, the cleanliness standards of the bedrooms and bathrooms left a lot to be desired. Very disappointing given the premium pricing.",4,NEG
UDS Villa - Scandinavian B&B,New Delhi,English,Russian,Interesting decor,Lack of cleanliness in the rooms. Internet connection was spotty and unreliable. Breakfast was not up to the mark.,2,NEG
UDS Villa - Scandinavian B&B,New Delhi,English,Italian,The B&B’s exterior design was eye-catching and its close proximity to many tourist attractions in New Delhi was a definite plus point.,"Unfortunately, the rooms were not as clean as expected, with dust in quite a few places. The promised Scandinavian minimalism missed the mark, coming off more as bare and less as chic. The breakfast was also not up to the mark with limited options and questionable quality. Service was rather slow, making the overall experience less enjoyable.",2,NEG
UDS Villa - Scandinavian B&B,New Delhi,English,Italian,The complimentary breakfast was a nice touch and the staff was relatively responsive,"The rooms at UDS Villa - Scandinavian B&B did not live up to expectation. They were pretty run-down with worn-out furnishings. The AC unit in my room was working intermittently which made for an uncomfortable stay during the sweltering Delhi heat. Apart from this, the promised 'Scandinavian ambiance' was non-existent and the amenities were far from what was advertised.",2,NEG
Hyatt Regency Delhi,New Delhi,English,English(German),Impressive hotel with spacious and clean bedrooms. The staff members were very hospitable and helpful. Excellent location in the city.,"The only negative point was that the wifi signal was a bit weak in some areas of the hotel, but that didn't really hamper the overall experience.",8,POS
Hyatt Regency Delhi,New Delhi,English,English(Romanian),"The Hyatt Regency Delhi is an extraordinary hotel with top-notch customer service, beautiful rooms and a fantastic selection of dining options. The location in New Delhi is also convenient, close to shopping centres and local attractions.",The Wi-Fi connection was a bit slow during my stay.,8,POS
Hyatt Regency Delhi,New Delhi,English,Italian,"Hyatt Regency Delhi has a luxurious vibe and the ambience seals the deal. The room was spacious with a comfortable bed and a quality work desk — perfect for business travelers. I was impressed with the high-standard cleanliness of the room, and the service quality from the staff was top-notch.","However, the Wi-Fi at the hotel can be inconsistent at times which might be inconvenient for some guests.",9,POS
Hyatt Regency Delhi,New Delhi,English,German,"Fantastic stay at the Hyatt Regency Delhi. The service was top-notch and the rooms were comfortable, clean, and beautifully furnished. The food at the in-house restaurants was especially commendable. Would highly recommend this hotel to anyone staying in New Delhi.","Nothing to mention, it was an overall enjoyable stay",9,POS
Hyatt Regency Delhi,New Delhi,English,Turkish,The rooms offered was well equipped and the food was exquisite. The staff were incredibly friendly and full of knowledge about the local area.,N/A,9,POS
Hyatt Regency Delhi,New Delhi,English,French,Evening entertainment was enjoyable.,"The inconsistent and slow service ruined my stay. In-room dining took an unreasonably long time and had to be followed up numerous times. The housekeeping staff was inefficient as my room wasn't cleaned properly and had to call them multiple times. The condition of the room was also not up to the mark for a luxury hotel. The facilities are getting old and need refurbishment. Lastly, the noise level was too high, could hear from both the outside road traffic and adjoining rooms.",2,NEG
Hyatt Regency Delhi,New Delhi,English,Korean,The central location of the Hyatt Regency in New Delhi is certainly one of its best factors. The staff was generally kindly and willing to help.,"My stay was marred by a lack of cleanliness and outdated rooms. Meals at the hotel restaurants were inconsistent in quality, and the prices were unexpectedly high. The services did not match up to the star-rating, and overall, the value-for-money was quite subpar.",3,NEG
