Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
그랜드 하얏트 서울,Seoul,Korean,Italian,호텔 객실이 깨끗하고 뷰가 아름다웠습니다. 편의 시설도 잘 갖추어져 있었습니다.,"서비스가 생각보다 만족스럽지 않았습니다. 체크인 과정이 복잡하고 시간이 오래 걸렸습니다. 또한, 객실에 필요한 물품이 부족했고 추가 요청에 대한 응답이 늦었습니다. 방음이 잘 되지 않아 다른 객실의 소음이 들려 편안하게 휴식을 취하기 어려웠습니다.",4,NEG
신라스테이 광화문,Seoul,Korean,Chinese,"1. 방이 매우 깨끗하고 보안 시스템이 잘 구비되어 있음
2. 조식 뷔페가 다양하고 맛있음
3. 위치도 좋아 서울시내 주요 관광지를 쉽게 다닐 수 있음","1. 야경을 보기 위한 뷰가 좋지 않음
2. 화장실에 문이 없어서 조금 불편함
3. 직원들의 응대가 다소 불친절함",8,POS
신라스테이 광화문,Seoul,Korean,English(Chinese),"위치가 너무 좋았습니다. 광화문, 경복궁 등이 도보로 이용가능하며, 주변에 편의시설도 다양해서 편리했습니다. 또한 방이 깨끗하고 직원들도 친절해서 정말 만족스럽게 이용했습니다.","아쉬운 점은 별로 없었지만, 아침식사가 조금 더 다양했으면 좋겠다는 생각이 들었습니다.",8,POS
신라스테이 광화문,Seoul,Korean,French,"신라스테이 광화문의 위치는 정말 좋았어요. 광화문, 종로 등을 걸어다닐 수 있었고, 주변에 맛집도 많아서 숙박하는 동안 매우 편리했습니다. 방도 깨끗하게 정리되어 있었고, 바닥이 따뜻해 여행 중 피곤한 몸을 푸는 데 좋았습니다.","아쉬운 점이라면, 뷔페 식사가 조금 단조롭다는 느낌이 있었습니다. 다양한 메뉴를 기대했었는데, 메뉴 변경이 자주 없어서 조금 아쉬웠어요.",8,POS
신라스테이 광화문,Seoul,Korean,Chinese,방이 깔끔하고 넓었습니다. 패밀리룸이라 짐이 많았지만 충분히 보관할 수 있었습니다,조식이 조금 부족했지만 대체적으로 만족스러웠습니다,8,POS
신라스테이 광화문,Seoul,Korean,English(Korean),신라스테이 광화문은 우수한 서비스와 함께 사랑스러운 분위기를 자랑합니다. 방이 매우 깨끗하고 편안했습니다. 또한 위치가 상당히 좋아 주변 관광지를 쉽게 방문할 수 있었습니다.,그러나 음식의 가격이 상당히 비쌌다는 점이 아쉬웠습니다. 또한 헬스장이 조금 작았습니다.,8,POS
신라스테이 광화문,Seoul,Korean,Italian,"호텔의 위치가 아주 좋았고
스탠딩이 정말 최고였습니다
여운들이 행복하게 접핸했다는 것이 만족함","스탠딩을 후 없애서 조금 당황했습니다
방의 새가 조금 갈락닭니다",9,POS
신라스테이 광화문,Seoul,Korean,English(Italian),"시설이 깨끗하고, 위치가 좋으며, 직원들의 친절함이 인상적이었습니다.",특별히 불편한 점은 없었습니다.,9,POS
신라스테이 광화문,Seoul,Korean,German,"호텔의 위치는 최상이었고, 광화문과 인사동이 가까워서 관광하기에 아주 좋았습니다. 침대도 편안했고 방이 깨끗했습니다.",방음이 조금 약한 편이었습니다. 그러나 직원들의 서비스가 좋아서 크게 불편하진 않았습니다.,8,POS
신라스테이 광화문,Seoul,Korean,German,서비스가 훌륭하고 객실이 깨끗했습니다. 위치도 중심부에 있어 이동하기 편리했습니다.,특별히 불편한 점은 없었습니다.,9,POS
신라스테이 광화문,Seoul,Korean,English(Spanish),"호텔 위치가 너무 좋았습니다. 광화문과 인사동 가까이에 있어서 돌아다니기 편했어요. 또한, 스태프분들이 아주 친절하셨고, 호텔 내부도 깔끔하고 현대적이었습니다.","찾아보면 아쉬운 점이 있을 수 있지만, 전체적으로 만족스러웠기에 개선점은 따로 없습니다.",10,POS
신라스테이 광화문,Seoul,Korean,French,"신라스테이 광화문은 위치도 좋고, 방이 깨끗하며 직원들이 매우 친절합니다. 조식도 다양하고 맛있었습니다.",욕실에서 하수구 냄새가 조금 나서 불편했습니다. 그런데 직원에게 말하니 바로 조치해 주셔서 문제는 없었습니다.,8,POS
신라스테이 광화문,Seoul,Korean,English(Spanish),"신라스테이 광화문은 항상 깔끔하고 안락한 숙소를 제공해줍니다. 위치도 좋아서 서울 주요 관광지로의 이동이 편리하고, 직원들의 서비스도 훌륭하답니다.","주차장 이용이 조금 불편했지만, 그 외에는 별다른 불편함 없이 편안하게 머물렀습니다.",8,POS
신라스테이 광화문,Seoul,Korean,English(Turkish),"방이 아주 깨끗했고, 직원들의 서비스도 훌륭했습니다. 호텔 주변에는 음식점도 많아서 편리했습니다.",특별히 불편한 점은 없었습니다.,8,POS
신라스테이 광화문,Seoul,Korean,Russian,"호텔 스태프들이 매우 친절하고, 방이 매우 깨끗하며 아늑했습니다. 위치도 최고였습니다.",특별히 불편했던 점은 없습니다.,9,POS
신라스테이 광화문,Seoul,Korean,Chinese,"호텔의 위치는 구홀하민, 참문 등의 특별한 장소까지 관광지의 역사적 장소의 지리에 있어 통한서 편리히 다니었습니다. 부복이 공기완판 방이고, 지하층 음식점이 있었습니다.",조식 메뉴가 조금 안정화된 편입니다.,8,POS
신라스테이 광화문,Seoul,Korean,Italian,방에서 보는 봉쇄의 전망이 중랑하는편입니다.,"건물은 컵을 제대로 통본하지 않은 듯하우고, 고족 고이틀이 시송되지 않았습니다. 당일 방을 잘못 배정한 뒤에 무려 상트인 당기로 반나잡음.",2,NEG
신라스테이 광화문,Seoul,Korean,English(Italian),호텔의 위치는 매우 좋았습니다,내 방의 거용페아 놀 선거가 이나저나하던 느낌. 책상이 날봄한 것 따운 호텔을 찾아먹을 수 있었으면 해요. 조식 서비스도 너무 다양하지 않았습니다,4,NEG
신라스테이 광화문,Seoul,Korean,Italian,한강남바 마지막로서 방이 공간이 넓은 편입니다.,"하지만, 방의 커트가 너무 가장강력이 아니하고 스타프를 가져서 딧을 수 있습니다. 강동은 화장실의 채용율이 넘 좋아서 하루종일 들어있어야 했어요. 의사원들의 백스바스도 안 정리되어 있어서 대기 시간임.",3,NEG
신라스테이 광화문,Seoul,Korean,English(French),호텔의 위치는 청계천에 가깝고 광화문 주변의 많은 명소를 쉽게 방문할 수 있어서 좋았습니다.,"하지만 호텔의 서비스와 청결 상태는 매우 실망스러웠습니다. 룸 클리닝이 불규칙적으로 이루어져 침대 시트가 교체되지 않아 불편했습니다. 또한, 직원들의 태도가 불친절하여 불쾌했습니다. 특히, 체크인 과정에서 오랜 시간을 기다려야 했고, 필요한 서비스에 대한 요청에도 빠른 반응이 없었습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,Chinese,호텔의 위치는 매우 좋은 편입니다. 관광지에 가까워 좋습니다.,보와의 갤럭시e은 온도거용품이 너무 부족했습니다. 공용 주차장이 없어 불편했습니다. 개인적인 치수 게임을 위한 편의 시설이 불불하여 시작시간을 정할 수 없었습니다.,5,NEG
신라스테이 광화문,Seoul,Korean,English(Turkish),"위치가 좋고, 침대가 편안합니다.","방이 생각보다 작았습니다. 방음이 전혀 되지 않아서 복도에서 사람들이 오가는 소리, 옆방에서의 대화소리가 들려서 잠을 잘 수가 없었습니다. 또한 스태프들의 서비스 태도가 별로 좋지 않았습니다. 체크인과 체크아웃 과정이 매우 복잡했습니다. 이런 가격대의 호텔에서는 더 좋은 서비스와 편안함을 기대합니다.",3,NEG
신라스테이 광화문,Seoul,Korean,English(Romanian),광화문과 가깝고 교통이 편리하다.,방음이 잘 되지 않아 밖에서의 소음이 심하게 들린다. 또한 방에는 커피 메이커나 주전자 같은 기본적인 커피/차 조리기구가 부족하다.,4,NEG
신라스테이 광화문,Seoul,Korean,Romanian,나한테는 재미있는 것이 많음. 햏보께 편안함..,식당 검사가 불외하게 심해서 에어컨이 가도 도착하지 않았음.이런 방식의 적당한 가격에 높은 가치가 없음.,2,NEG
신라스테이 광화문,Seoul,Korean,English(Turkish),호텔의 위치는 광화문 주변의 주요 명소에 접근하기 아주 좋았습니다.,"그러나, 호텔의 고객 서비스는 훨씬 기대 이하였고, 방 상태도 좋지 않았습니다. 방음이 거의 되지 않아서 밤새 방안에서 다른 손님들의 소음을 들어야 했습니다. 또한, 가격 대비 서비스 퀄리티가 떨어졌다는 느낌을 받았습니다.",5,NEG
신라스테이 광화문,Seoul,Korean,English(Russian),nan,"요금이 비싼 편인데, 제공되는 서비스가 부족합니다. 개인 품목이 깨지고 있어 유지보수가 잘 이루어지지 않았습니다. 또한, 입후용거리의 청당성이 너무 낮아 불편했습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,English(French),호텔의 위치와 깔끔한 디자인,"객실이 너무 작아서 불편했습니다. 또한, 고객 서비스는 많이 부족하여 불만족스럽게 느껴졌습니다. 룸서비스 음식의 맛도 좋지 않았습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,German,위치는 훌륭한 편입니다.,"그러나 숙소 내부 청소 상태가 아주 좋지 않았고, 직원들의 서비스 태도도 마음에 들지 않았습니다. 또한, 방음이 잘 되지 않아 위층에서 오는 소음에 불편함을 느꼈습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,Turkish,위치가 좋고 직원들이 친절했습니다.,방의 청결 상태가 만족스럽지 않았습니다. 또한 이불과 베개에서 먼지 냄새가 났습니다. 아침 식사의 품질도 보통 수준이었던 것이 아쉽습니다.,4,NEG
신라스테이 광화문,Seoul,Korean,English(Spanish),"위치는 광화문과 가까워서 좋았습니다. 특히, 창문을 열면 광화문 바로 앞이 보여서 좋았습니다.","하지만 방이 너무 좁았고, 청결이 제대로 유지되지 않아 불쾌했습니다. 또한, 서비스의 질도 떨어졌습니다. 요청한 편의사항이나 어메니티가 누락되어 여러 번 문의를 해야했습니다.",4,NEG
신라스테이 광화문,Seoul,Korean,English(Italian),호텔의 위치가 좋았습니다. 광화문과 가까워서 제가 원하는 명소들을 쉽게 방문할 수 있었습니다.,"그러나 이 호텔에 만족하지 못했습니다. 첫째로, 객실이 매우 좁았습니다. 짐을 펼치기에 충분한 공간이 없었습니다. 둘째로, 서비스도 불만족스러웠습니다. 청소가 제때 되지 않았고, 방에 필요한 물품들을 부탁하면 늦게 가져다주거나 아예 빼먹는 경우도 있었습니다. 셋째로, 가격 대비 만족도가 떨어졌습니다. 이 가격이면 더 좋은 시설과 서비스를 제공하는 호텔을 찾을 수 있을 것 같습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,Turkish,호텔의 위치는 여행객들에게 이상적입니다. 숙소 근처에는 많은 관광 명소가 있습니다.,"침구가 불편했습니다. 또한, 방안의 시설들이 낡아서 사용하는 데 불편했습니다. 가격 대비 만족스럽지 않았습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,French,위치는 좋았습니다.,"서비스가 작품이었고, 간편한 서비스로 평가하는 데 만족스러워하지 못했습니다. 호텔 방에서 물봉을 위해 요청했으나, 호텔 집중에서 이어져 10분 이상 기다리게 됨. 누군가가 외국인에게 이런 서비스를 제공하면 맛이 맞지 않을지 도 모르겠습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,English(French),위치가 좋은 편이었어요. 광화문 과 종로까지 가까워서 다니기 편했습니다.,"하지만 방은 좀 작았고, 청결 상태도 더 향상 될 필요가 있었습니다. 직원들의 서비스는 만족스럽지 않았습니다.",4,NEG
신라스테이 광화문,Seoul,Korean,English(German),교통이 편리하고 조식도 맛있었습니다.,"방이 생각보다 좁았고, 시설이 낡아 보였습니다. 또한, 냉장고가 제대로 작동하지 않아 식음료 보관에 어려움을 겪었습니다. 서비스 스태프의 태도도 개선이 필요하다고 느꼈습니다. 손님에 대한 친절한 태도는 객실 서비스에서 가장 기본적인 것으로 생각됩니다. 위생 상태도 만족스럽지 못했습니다. 방에 먼지가 많았고, 침구도 깨끗하지 않았습니다.",4,NEG
신라스테이 광화문,Seoul,Korean,English(Russian),영업원들은 창업적이었던거 같아요.,"오픈 수영거지 술 나기 됨
주방센저 품 넘어감해 내용물 이상거려 변화
주방 암기조절 불량 
방에 너무 섹스한 남자가 있더라도 무도공 소리에 두 사람이 마주친다고 해서 간실히 얼리나는데, 창 두곱하고 험난새 나는 빛 때문에 절대 더인 꺼내는 세후 보전 안함",1,NEG
신라스테이 광화문,Seoul,Korean,Russian,"호텔 위치가 청호 권에 있어 광화문, 국립공원, 천단, 교체파수에 가기 좋았어요.",호텔 바로 가양에 결혼식장이 있어서 시선 식사 시 송시여하고 사영장이라 항시 송시여합니다. 그리고 우리의 방이 심각에서 숨되는 경우가 행박이라 자가 힘들었습니다.,2,NEG
신라스테이 광화문,Seoul,Korean,French,"호텔 위치가 좋았지만, 그건 보낸 말이 아니어요.","호텔의 직원들이 너무 불친절하에 큰 신권을 교환하여 불편함을 느꼈습니다. 저희의 예약추가 된 보수 원화는 투숙하지 않았으며 진짜로 실망스럽습니다. 초감 대석이 런대석에 대한 제애 없이 내고났기 때문에 저희는 아주 악섭했습니다. 그러나 최악의 부분은 새비 낚는 비리에 대한 유료, 이러한 운영하는 호텔은 많다, 중대턴호텔을 가진 관리팀이 고객이 지불하는 서비스를 제공한다는 건 부성으로 레비유 투숙.",2,NEG
신라스테이 광화문,Seoul,Korean,English(Korean),위치가 너무 좋고 가까운 곳에 많은 관광지가 있습니다.,일단 방이 너무 추웠어요. 난방을 틀었는데도 변화가 없었습니다. 또한 청결 상태도 만족스럽지 못했습니다. 방 문을 열자마자 이상한 냄새가 나서 불쾌했습니다. 더구나 밤에는 바깥 소음 때문에 잠을 제대로 못 잤습니다. 프런트 데스크 직원도 친절하지 못했어요. 이런 상황에도 불구하고 별로 도움이 되지 않았습니다.,2,NEG
신라스테이 광화문,Seoul,Korean,English(German),nan,"시설 자체는 깨끗했으나 서비스의 질은 그다지였습니다. 룸서비스를 요청했는데도 반응이 늦었고, 요청 사항을 제대로 들어주지 않는 경우가 종종 있었습니다. 또한, 조식이 따로 요금을 받는데 그 가격 대비 퀄리티는 매우 떨어진다고 느꼈습니다. 호텔 주변에 다른 식당들이 많은데도 약간의 요리 한 가지에 웬만한 식당 가격을 받는 것이 납득이 안갔습니다. 아울러 접근성은 좋으나 야경을 기대하시는 분은 실망하실 수 있습니다.",3,NEG
신라스테이 광화문,Seoul,Korean,English(Turkish),위치는 중심가에 있어서 이동하기 편리함.,객실 청결이 미흡하고 시설이 낡았음. 또한 프런트 데스크의 서비스 태도는 실망이었습니다. 항상 친절하고 상냥해야 하는 호텔의 기본적인 태도를 지키지 않은 것 같습니다.,4,NEG
신라스테이 광화문,Seoul,Korean,English(Italian),"호텔의 위치가 좋았고, 스태프들은 친절했습니다. 또한, 객실은 깨끗했습니다.","그러나, 객실이 너무 작아서 불편했습니다. 욕실의 청소 상태도 미흡했으며, 소음 문제도 있었습니다. 야간에는 옆방에서 온 소음이 잠을 방해하였고, 조식 뷔페의 음식 품질이 좋지 않았습니다.",4,NEG
신라스테이 광화문,Seoul,Korean,Romanian,호텔의 위치가 좋았습니다. 박물관을 방문하고 싶은 과간 좋았습니다.,당일 개시 2시에서 부트뜩과 벙 개시로 시간을 바꿈시간인데 박시가 된 시간에 사용 가능해제다,4,NEG
신라스테이 광화문,Seoul,Korean,Spanish,호텔 위치가 너무 좋았습니다. 근처에 마트도 있어서 이용하기 편했습니다.,호텔 방이 너무 지적이었습니다. 건전하는데 신경을 쓰게 되었습니다. 음식하는 곳도 별로었습니다.,4,NEG
신라스테이 광화문,Seoul,Korean,Chinese,위치가 출장객이나 관광객에게 좋고 호텔 청결 상태도 좋았습니다.,"방음이 잘 되지 않아 옆방의 소음이 들려서 잠을 잘 수 없었습니다. 또한, 직원들의 서비스 태도가 만족스럽지 못했습니다. 다시 이용할 의향은 없습니다.",3,NEG
신라스테이 서초,Seoul,Korean,French,깔끔하고 모던한 인테리어. 직원들은 항상 친절하게 응대해주셨습니다. 아침 조식도 맛이 좋았습니다.,주차장 출입이 약간 복잡했지만 전반적으로 만족스러웠습니다.,8,POS
신라스테이 서초,Seoul,Korean,Turkish,객실이 깔끔하고 모던한 분위기가 돋보였어요. 위치도 좋고 직원들이 친절해서 만족스러웠습니다.,식사 메뉴가 조금 더 다양했으면 좋겠다는 아쉬움이 남았습니다.,8,POS
신라스테이 서초,Seoul,Korean,English(Spanish),편안한 휴식을 취할 수 있던 공간이었습니다. 룸 컨디션도 좋았고 직원들의 서비스도 만족스러웠습니다.,아침식사 메뉴가 좀 더 다양했으면 좋겠습니다.,8,POS
신라스테이 서초,Seoul,Korean,English(Korean),호텔이 깔끔하고 직원들이 매우 친절했습니다. 위치도 좋았습니다.,아침 식사 메뉴가 조금 단조로웠던 정도네요.,8,POS
신라스테이 서초,Seoul,Korean,Russian,"신라스테이 서초는 매우 깨끗하고 현대적인 호텔입니다. 침실은 편안하고 넉넉한 공간을 제공하며, 스태프들은 모두 친절합니다. 위치도 서울의 주요 관광 명소에 가까워 이동이 편리합니다.","조식 식사가 다양하지 않아 조금 실망했습니다. 또, 무료 Wi-Fi 연결이 일부 객실에서는 약했습니다.",8,POS
신라스테이 서초,Seoul,Korean,German,"신라스테이 서초는 서울에서의 편안한 숙박을 위한 완벽한 선택입니다. 방은 깨끗하고 편안했으며, 직원들은 친절하고 도움이되었습니다.","아주 큰 단점은 없었지만, 조금 더 다양한 음식 메뉴 옵션과 실내 수영장이 있었다면 좋았을 것입니다.",8,POS
신라스테이 서초,Seoul,Korean,Chinese,제일 좋았던 것은 바로 위치입니다. 서초역 근처라 교통이 편리했어요. 건물도 깔끔하고 룸 컨디션도 좋았습니다. 직원들도 친절하셨어요.,nan,9,POS
신라스테이 서초,Seoul,Korean,English(Russian),"호텔 신라스테이 서초의 깨끗함과 현대적인 인테리어에 감동 받았습니다. 지하철역과 가까운 위치도 큰 장점이었고, 직원들의 친절함과 서비스가 인상적이었습니다.",아쉬운 점은 객실 내 미니바가 없었던 것입니다.,9,POS
신라스테이 서초,Seoul,Korean,French,"객실은 깔끔했으며, 침대도 매우 편안했습니다. 호텔 직원들은 친절했고, 항상 도와줄 준비가 되어 있었습니다. 위치는 서울의 핵심 지역 가까이에 있어, 매우 편리했습니다.","아침 식사 메뉴가 다양하지 않았습니다. 또한, 욕실에서 배수가 조금 느렸습니다.",8,POS
신라스테이 서초,Seoul,Korean,English(Chinese),"호텔 위치는 역에서 가까우며, 주변에 식당과 상점들이 많아 매우 편리했습니다. 또한 직원들이 아주 친절하고 전문적입니다.","가격이 비싸긴 했지만, 서비스와 편의시설, 위치 등을 고려했을 때 가치가 있습니다.",8,POS
신라스테이 서초,Seoul,Korean,English(Italian),"호텔은 아주 깨끗하고 일조량이 좋았습니다. 서비스도 우수했고, 직원들이 매우 친절했습니다. 위치 또한 서초역 부근이라 편리했습니다.",평일에는 차량 통행량이 많아 조금 시끄러울 수 있습니다.,8,POS
신라스테이 서초,Seoul,Korean,English(Romanian),"가장 인상적이었던 부분은 친절한 서비스입니다. 직원들이 항상 웃고 친절하게 대해주어서 기분이 좋았습니다. 방도 깔끔했고, 침대가 편안해서 잘 잤습니다. 위치도 좋아서 이동하기 편했습니다.",특별히 나쁜 점은 없었습니다. 하지만 가격이 조금 비싼 편이라 이 부분은 개선되면 좋겠습니다.,8,POS
신라스테이 서초,Seoul,Korean,German,호텔이 깨끗하고 일류 품질의 서비스를 제공했습니다. 또한 위치는 시내 중심가와 가까워 주요 관광지에 편리하게 접근할 수 있었습니다.,"가격이 약간 비싼 편이었지만 가치가 충분히 있었습니다. 또한, 주차장이 간혹 바쁠 때가 있었습니다.",9,POS
신라스테이 서초,Seoul,Korean,Turkish,"호텔의 청결성과 직원들의 친절함, 그리고 편리한 위치가 가장 인상 깊었습니다. 방은 넓고 아늑하며, 필요한 모든 시설이 구비되어 있습니다.",방음이 좀 더 개선되면 좋겠습니다. 그러나 이는 전체적인 만족도에 크게 영향을 미치지 않았습니다.,9,POS
신라스테이 서초,Seoul,Korean,Chinese,"신라스테이 서초에서의 체류는 정말 즐거웠습니다. 방은 매우 깨끗했고 재택 근무에 필요한 모든 시설이 갖춰져 있어서 편안하게 머물렀습니다. 또한 직원들이 매우 친절하였고 항상 미소로 맞아주었습니다. 주변에는 맛있는 식당들이 많아서 음식을 찾는데 어려움이 없었습니다. 또한, 교통이 편리하여 서울시내를 여행하는데 문제가 없었습니다.",창밖의 전망이 그다지 좋지 않았습니다. 도심 속에 위치해 있어서 그런 것인지 높은 건물들만 보였습니다. 그러나 호텔 내부의 편안함이 이를 충분히 보완해주었습니다.,9,POS
신라스테이 서초,Seoul,Korean,English(German),nan,"1. 방 상태: 카펫에 오염점이 여러 군데 있었고, 침대 피트매트밖에 없어 매우 불편하였습니다.
2. 서비스: 재실 중인 객실 청소상태가 좋지 않았고, 직원들의 서비스 마인드가 부족하다고 느꼈습니다.
3. 소음: 내부 소음이 심해서 잠을 잘 수 없었습니다. 복도에서 들리는 소리가 크고, 아랫층에서 올라오는 소음도 있었습니다.
4. 기타: 주변에 식당이나 편의점이 거의 없어 이동이 불편했습니다.",3,NEG
신라스테이 서초,Seoul,Korean,English(Spanish),호텔 위치가 좋고 교통이 편리했습니다.,"깨끗하지 않은 객실, 불친절한 직원들, 그리고 열악한 조식이 대표적인 단점이었습니다. 직원들은 서비스를 제공하기 보다는 가드를 세우는 것처럼 느껴졌습니다. 또한, 이런 단점들을 보완할 만큼의 장점을 찾기가 어려웠습니다.",3,NEG
신라스테이 서초,Seoul,Korean,English(Chinese),편안한 침대 그리고 친절한 직원들이 그나마 만족스러웠습니다.,조식이 너무 심심하고 식사할 가치가 없는 편이었습니다. 룸서비스 메뉴 또한 선택의 폭이 적어 실망스러웠구요. 또한 방음이 잘 되지 않아 다른 방에서 나는 소음이 꽤 거슬렸습니다. 주변에 다른 숙박시설이 많은 만큼 다시 선택할 만한 이유를 찾기가 어려웠어요.,4,NEG
신라스테이 서초,Seoul,Korean,English(Turkish),공용 공간이 근간에 있어 점심식사를 하기편했습니다.,방이 너무 심약할 정도로 천단에서 연좌 나왔습니다. 호텔 직원들은 고객의 문제를 심각제로 처리하려 고행했으나 이름 성적을 관리하지 않았습니다.,3,NEG
신라스테이 서초,Seoul,Korean,English(Chinese),위치가 나쁘지 않아서 주변을 편리하게 돌아다닐 수 있었어요. 직원들은 친절했습니다.,"방음이 잘 되지 않아서 복도나 다른 방의 소리가 잘 들려서 편안히 쉴 수 없었습니다. 또한 방의 청결 상태도 덜 만족스러웠고, 욕실에도 개선의 여지가 많았습니다. 세면도구의 품질도 평범했네요. 전체적으로 가격 대비 만족도는 낮았습니다.",3,NEG
신라스테이 서초,Seoul,Korean,Korean,공간이 인형적이었습니다. 위치가 편하네요.,세렴이 없는 편도 개선이 필요하다고 생각합니다. 뮬은 살짝 빠죽어 있었으나 물곪도 차는 것이 너무로 오래 겨지던 것 같습니다.,3,NEG
신라스테이 서초,Seoul,Korean,Korean,서초역 인까에 위치해 있어 이동성이 좋았습니다.,"방이 어떤 부분은 조금 실망스럽고, 고객 서비스는 아주 편하지 않았습니다.",4,NEG
신라스테이 서초,Seoul,Korean,English(Romanian),조식 메뉴가 다양하고 맛있었습니다. 위치 또한 서울 시내 중심부에 위치해 있어서 접근성이 좋았습니다.,방 격리가 잘 되지 않아서 옆방의 소음이 잘 들려와 잠을 잘 수가 없었습니다. 또한 방 청소 상태도 만족스럽지 못했습니다. 청소부가 더 많은 시간을 들여 청소했다면 훨씬 좋았겠지만 그렇지 못한 점이 아쉬웠습니다.,4,NEG
신라스테이 서초,Seoul,Korean,English(French),호텔의 위치가 연간 연속 배나라서 악적이었음. 정확하게 매장을 찾을 수 있었음.,"보조품 한정이 너무 높았다. 신속 프로뇐 평가에서 소환되지 않았다. 제가 응원을 했을 때, 혹시 독공의 가능성이 있다는 것을 알려준 처음이었다.",3,NEG
신라스테이 서초,Seoul,Korean,English(Korean),서울에서 위치적으로 좋은 집건이에요. 접근성 좋은 지하철고 많은 맛집 주비.,방이 너무 작은거 같아요. 땡스오리나 서러스에 대한 만족도가 낮았어요. 고가의 호텔이지만 거기본 호텔분위기가 너무 개선되어야 할 것 같아요. 고유한 시설발람이 너무 먹혀 가져서 안복이었어요.,4,NEG
신라스테이 서초,Seoul,Korean,English(Italian),위치가 좋고 교통이 편리해요. 주변에 편의시설이 많아 좋았습니다. 룸 컨디션도 깨끗했습니다.,"먼저, 핫온에 배치된 직원분의 태도가 좋지 않았습니다. 때론 무관심해 보이고 때론 무례해 보였어요. 그리고 룸 서비스 음식의 품질이 매우 떨어져서 실망했습니다. 가격을 고려하면 더욱더 실망스러웠습니다. 마지막으로, 체크인 과정에서 시간이 너무 오래 걸렸습니다. 이 세 가지 부분이 신라스테이 서초에서의 체류 경험을 좋지 않게 만들었습니다.",3,NEG
신라스테이 서초,Seoul,Korean,German,위치가 좋아서 이동하기 편리했음.,"방이 너무 좁았고, 청결상태가 별로였음. 특히 화장실이 깨끗하지 않아 매우 불쾌했음. 따뜻하지 않은 직원 태도도 상당히 불쾌했음.",4,NEG
신라스테이 서초,Seoul,Korean,English(Turkish),역에서 가깝군요,"방인테리어가 구식이어서 실망했습니다. 또한, 방음이 잘 되지 않아 잠을 제대로 이루지 못했습니다.",4,NEG
신라스테이 서초,Seoul,Korean,Korean,인근에 대중교통이 잘 연결되어 있다는 점이 좋았습니다,그러나 객실 청결상태와 이용하였던 룸에 기본적인 편의시설이 부족하였습니다,4,NEG
신라스테이 서초,Seoul,Korean,English(Chinese),호텔 분위기는 그럴싸 합니다.,금연 객실인데 담배 냄새가 심하게 났습니다. 청결 조건이 좋지 않았습니다. 방음이 잘 되지 않아서 소음에 힘들었습니다. 서비스가 아주 기본적인 수준을 넘지 못했습니다.,3,NEG
신라스테이 서초,Seoul,Korean,Chinese,"건책 귀여움, 경찰 좋음","엄청 초록소음, 천용네마음에 힘들다. 조식 훑어부지 할말도 없었음",3,NEG
신라스테이 서초,Seoul,Korean,English(Korean),신라스테이 서초는 서초 지역에 있어서 편리하게 이동할 수 있었습니다.,방이 너무 작아서 안트용 공간이 너무불편했습니다. 청소가 제대로 일어나지 않아 분위기가 나왔습니다. 서비스 받는 것 도 불편했지만 프론트 데스크 직원의 대시 도 끈이 없었습니다.,4,NEG
신라스테이 서초,Seoul,Korean,Spanish,로비 시스템이 좋음,"침대는 며느쉽고, 장르럽을 겸 수 없음. 청소년하지 말라던 호텔이 청소년의 시끄러웠던 소음에 잠을 못 자게 했습니다. 음안 명상사진을 확인하고 가습니다.",2,NEG
신라스테이 서초,Seoul,Korean,English(Russian),nan,"방이 너무 작았습니다. 방음이 잘 안 되었고, 직원들의 태도가 별로였습니다. 다시 이곳을 이용할 생각은 없습니다.",2,NEG
신라스테이 서초,Seoul,Korean,Spanish,"하노보드는 맛있고 서비스 직원들이 친절하네요. 현대아트센터가 가까운 거 더구요, 광고없이 가까워서 체크인에 없이 가을 수 있었습니다.","방이 너무 작아서 생활하는 데 불편했어요. 부수를 걷으려면 곰어남아서 걷어야 하고, 호텔 관리팀에게 보고한 메이저 문제는 균연히 해결되지 않았어요.",3,NEG
신라스테이 서초,Seoul,Korean,Romanian,호텔의 위치는 상당히 편리했습니다.,"그러나, 크게 실망했던 점은 서비스였습니다. 직원들의 친절도가 떨어지고, 객실 청소 상태도 만족스럽지 않았습니다. 매우 기다린 후에야 체크인 할 수 있었습니다. 또한, 룸 서비스의 음식 품질이 기대 이하였습니다. 이런 가격대의 호텔에서 기대한 서비스를 받지 못한 점이 매우 아쉽습니다.",4,NEG
신라스테이 서초,Seoul,Korean,English(Spanish),"강 대린 시각이 좋았지만,",가격이 너무 비상하며 서비스 유전이 흡복하지 않았습니다. 비시즌에는 밥이 주어지지 않았습니다. 맛있는 의사위치에 있물은 거의 없었습니다.,4,NEG
